ts_unix_ms,link_id,channel_id,osnr_db,ber,laser_bias_ma,edfa_pump_ma,rx_power_dbm,label
1710000103000,S2,C1,18.4645,1.39576e-05,39.9613,180.144,-12.0584,edfa_aging
1710000103000,S3,C1,18.4865,1.33211e-05,40.2045,179.584,-11.9906,nominal
1710000104000,S1,C1,18.4889,1.32511e-05,39.7205,179.839,-12.078,nominal
1710000104000,S2,C1,18.4836,1.34025e-05,39.8203,180.4,-12.015,edfa_aging
1710000104000,S3,C1,18.4553,1.42339e-05,39.8843,180,-11.9694,nominal
1710000105000,S1,C1,18.4358,1.48357e-05,40.0374,180.126,-11.9765,nominal
1710000105000,S2,C1,18.4927,1.31454e-05,39.9668,180.577,-11.9482,edfa_aging
1710000105000,S3,C1,18.454,1.42723e-05,40.0738,180.452,-12.0522,nominal
1710000106000,S1,C1,18.4757,1.36304e-05,40.0093,179.985,-11.9813,nominal
1710000106000,S2,C1,18.5024,1.28736e-05,39.7446,179.694,-11.9945,edfa_aging
1710000106000,S3,C1,18.6012,1.0392e-05,40.1025,180.248,-12.003,nominal
1710000107000,S1,C1,18.5603,1.13619e-05,40.1475,180.546,-11.9168,nominal
1710000107000,S2,C1,18.551,1.15932e-05,40.2097,180.132,-12.0531,edfa_aging
1710000107000,S3,C1,18.4469,1.44916e-05,39.9358,179.521,-11.9659,nominal
1710000108000,S1,C1,18.4905,1.32071e-05,40.134,180.467,-12.0558,nominal
1710000108000,S2,C1,18.4988,1.29751e-05,39.8327,179.575,-12.0427,edfa_aging
1710000108000,S3,C1,18.5118,1.26166e-05,39.8175,180.097,-12.0346,nominal
1710000109000,S1,C1,18.428,1.508e-05,39.9569,179.429,-11.8816,nominal
1710000109000,S2,C1,18.487,1.33054e-05,39.8913,179.651,-12.0605,edfa_aging
1710000109000,S3,C1,18.4642,1.39667e-05,40.106,180.293,-12.0778,nominal
1710000110000,S1,C1,18.5667,1.12051e-05,40.0574,179.936,-12.0216,nominal
1710000110000,S2,C1,18.5269,1.22129e-05,39.8817,179.975,-11.9958,edfa_aging
1710000110000,S3,C1,18.543,1.17953e-05,39.8775,179.678,-11.9623,nominal
1710000111000,S1,C1,18.5265,1.2224e-05,39.7276,180.287,-11.8827,nominal
1710000111000,S2,C1,18.6038,1.03332e-05,40.1093,179.92,-11.9919,edfa_aging
1710000111000,S3,C1,18.5177,1.24585e-05,40.0076,180.401,-11.9586,nominal
1710000112000,S1,C1,18.6054,1.02976e-05,40.1645,179.819,-11.9238,nominal
1710000112000,S2,C1,18.4829,1.34236e-05,39.9708,179.566,-11.8917,edfa_aging
1710000112000,S3,C1,18.5064,1.2765e-05,40.0878,180.633,-12.1102,nominal
1710000113000,S1,C1,18.5031,1.28542e-05,40.0253,180.327,-12.0777,nominal
1710000113000,S2,C1,18.5256,1.22469e-05,40.2162,179.639,-11.9383,edfa_aging
1710000113000,S3,C1,18.4962,1.30465e-05,39.9482,180.414,-12.0871,nominal
1710000114000,S1,C1,18.4769,1.35945e-05,40.1602,180.136,-12.022,nominal
1710000114000,S2,C1,18.4211,1.53003e-05,39.9315,179.967,-11.9679,edfa_aging
1710000114000,S3,C1,18.5569,1.1447e-05,39.7631,179.709,-11.9094,nominal
1710000115000,S1,C1,18.4276,1.50927e-05,40.1569,180.239,-11.9746,nominal
1710000115000,S2,C1,18.5673,1.11916e-05,40.0228,179.421,-12.0466,edfa_aging
1710000115000,S3,C1,18.4534,1.42914e-05,39.9175,179.939,-12.083,nominal
1710000116000,S1,C1,18.5662,1.1218e-05,39.9543,179.975,-11.9164,nominal
1710000116000,S2,C1,18.533,1.2055e-05,39.9904,180.059,-11.97,edfa_aging
1710000116000,S3,C1,18.4637,1.39842e-05,40.0927,180.021,-12.0849,nominal
1710000117000,S1,C1,18.6285,9.78835e-06,39.975,180.123,-12.1074,nominal
1710000117000,S2,C1,18.5666,1.12071e-05,39.9491,179.516,-12.0812,edfa_aging
1710000117000,S3,C1,18.4442,1.45741e-05,39.8969,179.91,-12.0826,nominal
1710000118000,S1,C1,18.459,1.41245e-05,39.8662,180.212,-12.037,nominal
1710000118000,S2,C1,18.497,1.30226e-05,40.1679,180.558,-12.1514,edfa_aging
1710000118000,S3,C1,18.5667,1.12049e-05,40.1484,180.393,-11.9951,nominal
1710000119000,S1,C1,18.4676,1.38659e-05,39.6875,179.408,-11.9477,nominal
1710000119000,S2,C1,18.4479,1.44607e-05,40.1848,180.062,-11.9598,edfa_aging
1710000119000,S3,C1,18.4853,1.33533e-05,39.7884,180.084,-12.0227,nominal
1710000120000,S1,C1,18.5298,1.21374e-05,39.9777,179.632,-11.9592,nominal
1710000120000,S2,C1,18.5443,1.17633e-05,40.1973,180.289,-11.9319,edfa_aging
1710000120000,S3,C1,18.4481,1.44524e-05,39.873,180.05,-11.9469,nominal
1710000121000,S1,C1,18.4585,1.41386e-05,40.0205,179.591,-12.0809,nominal
1710000121000,S2,C1,18.5377,1.1933e-05,39.7923,179.843,-12.2581,edfa_aging
1710000121000,S3,C1,18.479,1.35333e-05,39.7544,180.178,-12.102,nominal
1710000122000,S1,C1,18.4865,1.33205e-05,39.8346,180.679,-12.0687,nominal
1710000122000,S2,C1,18.4566,1.41937e-05,40.0523,180.434,-11.9218,edfa_aging
1710000122000,S3,C1,18.625,9.86396e-06,39.8731,179.872,-12.0638,nominal
1710000123000,S1,C1,18.4825,1.34337e-05,40.1042,180.123,-11.9631,nominal
1710000123000,S2,C1,18.4264,1.5133e-05,39.8312,180.196,-12.1358,edfa_aging
1710000123000,S3,C1,18.4946,1.30903e-05,40.2405,179.515,-12.0102,nominal
1710000124000,S1,C1,18.5096,1.26769e-05,40.0122,180.151,-12.0788,nominal
1710000124000,S2,C1,18.5225,1.23312e-05,39.8269,180.29,-12.087,edfa_aging
1710000124000,S3,C1,18.5425,1.18093e-05,40.0987,180.094,-12.0156,nominal
1710000125000,S1,C1,18.5547,1.15004e-05,40.0655,180.071,-11.9788,nominal
1710000125000,S2,C1,18.4914,1.31801e-05,39.729,180.035,-11.9669,edfa_aging
1710000125000,S3,C1,18.5233,1.23099e-05,39.9729,179.914,-12.0914,nominal
1710000126000,S1,C1,18.5011,1.291e-05,39.882,179.792,-11.9244,nominal
1710000126000,S2,C1,18.6306,9.74244e-06,39.858,180.242,-12.0218,edfa_aging
1710000126000,S3,C1,18.4994,1.29577e-05,39.9188,180.312,-12.0413,nominal
1710000127000,S1,C1,18.5459,1.17216e-05,39.7328,179.701,-11.996,nominal
1710000127000,S2,C1,18.4693,1.38176e-05,40.0896,179.951,-12.0103,edfa_aging
1710000127000,S3,C1,18.4654,1.39334e-05,40.1827,180.138,-12.0767,nominal
1710000128000,S1,C1,18.479,1.35345e-05,40.1141,180.343,-12.2108,nominal
1710000128000,S2,C1,18.4736,1.36921e-05,40.209,180.237,-12.0924,edfa_aging
1710000128000,S3,C1,18.4833,1.34115e-05,39.9927,179.942,-12.0299,nominal
1710000129000,S1,C1,18.5164,1.24932e-05,40.0891,179.851,-11.9039,nominal
1710000129000,S2,C1,18.4945,1.30949e-05,40.2605,179.871,-11.9046,edfa_aging
1710000129000,S3,C1,18.4823,1.34403e-05,39.8625,180.477,-12.107,nominal
1710000130000,S1,C1,18.3931,1.62281e-05,39.981,180.637,-11.9057,nominal
1710000130000,S2,C1,18.4167,1.54422e-05,39.8637,179.866,-12.0167,edfa_aging
1710000130000,S3,C1,18.3895,1.63491e-05,40.2412,180.039,-11.9254,nominal
1710000131000,S1,C1,18.4275,1.50964e-05,39.9343,180.08,-11.8845,nominal
1710000131000,S2,C1,18.4555,1.4227e-05,39.9063,180.055,-12.0223,edfa_aging
1710000131000,S3,C1,18.6295,9.76613e-06,39.8135,179.537,-12.03,nominal
1710000132000,S1,C1,18.5398,1.18785e-05,39.9559,180.038,-11.9289,nominal
1710000132000,S2,C1,18.5822,1.08332e-05,40.0351,180.035,-11.8709,edfa_aging
1710000132000,S3,C1,18.5462,1.17141e-05,40.0376,180.662,-12.0403,nominal
1710000133000,S1,C1,18.4705,1.37822e-05,39.9769,179.913,-12.1313,nominal
1710000133000,S2,C1,18.4934,1.31238e-05,40.022,179.971,-12.0018,edfa_aging
1710000133000,S3,C1,18.5058,1.27802e-05,40.105,180.505,-12.2249,nominal
1710000134000,S1,C1,18.529,1.21587e-05,39.9211,179.972,-11.8845,nominal
1710000134000,S2,C1,18.4696,1.3809e-05,40.0325,179.682,-11.9545,edfa_aging
1710000134000,S3,C1,18.4898,1.32252e-05,40.1527,180.035,-12.0695,nominal
1710000135000,S1,C1,18.5271,1.22081e-05,39.6958,180.016,-11.9698,nominal
1710000135000,S2,C1,18.4364,1.48153e-05,39.7366,179.887,-11.9367,edfa_aging
1710000135000,S3,C1,18.4605,1.40776e-05,40.3028,179.42,-11.9813,nominal
1710000136000,S1,C1,18.5661,1.12199e-05,40.1151,180.614,-11.9225,nominal
1710000136000,S2,C1,18.529,1.2158e-05,39.9712,180.371,-12.0001,edfa_aging
1710000136000,S3,C1,18.5475,1.16827e-05,40.1335,179.646,-11.938,nominal
1710000137000,S1,C1,18.5406,1.18581e-05,39.7732,180.942,-12.0099,nominal
1710000137000,S2,C1,18.5329,1.20564e-05,40.0872,180.047,-12.1063,edfa_aging
1710000137000,S3,C1,18.4907,1.32019e-05,39.9041,180.429,-12.1057,nominal
1710000138000,S1,C1,18.5508,1.15978e-05,39.9475,179.538,-12.0167,nominal
1710000138000,S2,C1,18.5128,1.25894e-05,40.0394,180.129,-11.9526,edfa_aging
1710000138000,S3,C1,18.524,1.22913e-05,40.1794,180.011,-11.8638,nominal
1710000139000,S1,C1,18.4944,1.30962e-05,39.9515,180.105,-12.0161,nominal
1710000139000,S2,C1,18.4805,1.34903e-05,39.9817,179.788,-12.0532,edfa_aging
1710000139000,S3,C1,18.4306,1.49972e-05,40.0525,179.903,-11.8278,nominal
1710000140000,S1,C1,18.4651,1.39416e-05,40.0367,180.287,-11.8701,nominal
1710000140000,S2,C1,18.5153,1.25232e-05,39.8907,180.553,-11.8935,edfa_aging
1710000140000,S3,C1,18.5189,1.24253e-05,39.8248,180.222,-12.07,nominal
1710000141000,S1,C1,18.4634,1.3991e-05,39.7555,179.639,-11.9754,nominal
1710000141000,S2,C1,18.5191,1.24212e-05,39.9856,179.912,-11.9087,edfa_aging
1710000141000,S3,C1,18.6,1.04199e-05,39.8457,179.812,-11.9177,nominal
1710000142000,S1,C1,18.4756,1.36332e-05,40.1786,179.748,-12.0134,nominal
1710000142000,S2,C1,18.466,1.39159e-05,40.2397,180.215,-12.2464,edfa_aging
1710000142000,S3,C1,18.4855,1.33477e-05,39.8852,179.841,-12.0843,nominal
1710000143000,S1,C1,18.4435,1.45945e-05,40.096,179.819,-12.0993,nominal
1710000143000,S2,C1,18.5311,1.21032e-05,40.075,179.987,-11.8357,edfa_aging
1710000143000,S3,C1,18.54,1.18733e-05,39.6833,180.522,-11.9755,nominal
1710000144000,S1,C1,18.4726,1.37197e-05,40.1132,179.035,-11.9598,nominal
1710000144000,S2,C1,18.3942,1.61893e-05,40.1576,180.477,-12.1016,edfa_aging
1710000144000,S3,C1,18.5018,1.28917e-05,40.07,180.249,-11.9753,nominal
1710000145000,S1,C1,18.4954,1.30694e-05,40.1879,180.264,-11.9963,nominal
1710000145000,S2,C1,18.4355,1.48422e-05,40.2487,179.363,-11.9784,edfa_aging
1710000145000,S3,C1,18.5553,1.14874e-05,40.0892,180.347,-11.9251,nominal
1710000146000,S1,C1,18.5126,1.2596e-05,39.8782,179.984,-11.9848,nominal
1710000146000,S2,C1,18.4848,1.3368e-05,39.8361,179.164,-11.9652,edfa_aging
1710000146000,S3,C1,18.5534,1.15346e-05,40.078,180.28,-11.9766,nominal
1710000147000,S1,C1,18.4831,1.3418e-05,39.5277,179.965,-11.9185,nominal
1710000147000,S2,C1,18.4946,1.30917e-05,40.0998,179.852,-12.0039,edfa_aging
1710000147000,S3,C1,18.5031,1.28553e-05,39.8812,180.461,-12.0245,nominal
1710000148000,S1,C1,18.4038,1.58674e-05,40.048,180.036,-11.9395,nominal
1710000148000,S2,C1,18.4418,1.46478e-05,40.0684,178.982,-11.9699,edfa_aging
1710000148000,S3,C1,18.472,1.37374e-05,39.9964,180.376,-11.9922,nominal
1710000149000,S1,C1,18.4964,1.30411e-05,40.1951,180.103,-11.9969,nominal
1710000149000,S2,C1,18.5164,1.2492e-05,40.1979,179.668,-11.8905,edfa_aging
1710000149000,S3,C1,18.5143,1.25485e-05,40.1824,179.731,-11.9472,nominal
1710000150000,S1,C1,18.5113,1.26315e-05,40.1727,180.933,-11.98,nominal
1710000150000,S2,C1,18.5528,1.15494e-05,39.9624,179.691,-11.9721,edfa_aging
1710000150000,S3,C1,18.5021,1.28828e-05,40.0606,179.97,-12.0394,nominal
1710000151000,S1,C1,18.5542,1.15133e-05,39.9182,180.076,-11.99,nominal
1710000151000,S2,C1,18.5226,1.23287e-05,39.9656,179.875,-12.0109,edfa_aging
1710000151000,S3,C1,18.4691,1.3823e-05,39.9823,180.7,-11.9445,nominal
1710000152000,S1,C1,18.5289,1.21614e-05,39.9849,180.339,-11.94,nominal
1710000152000,S2,C1,18.5112,1.26326e-05,39.8993,180.243,-11.9883,edfa_aging
1710000152000,S3,C1,18.5228,1.23215e-05,39.893,180.117,-12.0542,nominal
1710000153000,S1,C1,18.4678,1.38607e-05,40.0416,179.795,-11.9421,nominal
1710000153000,S2,C1,18.5414,1.18371e-05,40.0249,179.436,-12.0001,edfa_aging
1710000153000,S3,C1,18.5216,1.23536e-05,39.9972,180.734,-11.9801,nominal
1710000154000,S1,C1,18.4638,1.39795e-05,39.7277,180.145,-11.986,nominal
1710000154000,S2,C1,18.5202,1.23907e-05,39.955,180.19,-12.0086,edfa_aging
1710000154000,S3,C1,18.4555,1.42269e-05,40.1941,179.927,-11.9216,nominal
1710000155000,S1,C1,18.6005,1.04082e-05,39.8988,179.877,-12.0654,nominal
1710000155000,S2,C1,18.4429,1.46139e-05,39.9737,180.483,-12.0006,edfa_aging
1710000155000,S3,C1,18.4944,1.30959e-05,40.007,179.5,-12.0479,nominal
1710000156000,S1,C1,18.5378,1.1929e-05,39.9035,179.944,-11.9299,nominal
1710000156000,S2,C1,18.4899,1.32241e-05,40.0465,180.632,-12.0062,edfa_aging
1710000156000,S3,C1,18.6461,9.41563e-06,40.346,180.084,-11.9734,nominal
1710000157000,S1,C1,18.5916,1.06142e-05,40.2366,179.641,-11.9254,nominal
1710000157000,S2,C1,18.5646,1.12577e-05,39.9393,179.536,-11.9194,edfa_aging
1710000157000,S3,C1,18.5408,1.18517e-05,40.3655,179.85,-12.2081,nominal
1710000158000,S1,C1,18.6065,1.02735e-05,39.9014,179.676,-12.0825,nominal
1710000158000,S2,C1,18.4431,1.46063e-05,39.8568,179.842,-12.0446,edfa_aging
1710000158000,S3,C1,18.5049,1.28056e-05,40.1102,179.776,-12.0441,nominal
1710000159000,S1,C1,18.4591,1.41202e-05,40.2349,180.187,-11.9663,nominal
1710000159000,S2,C1,18.5031,1.28545e-05,39.9344,180.76,-12.0779,edfa_aging
1710000159000,S3,C1,18.6256,9.85155e-06,39.7599,179.753,-11.8313,nominal
1710000160000,S1,C1,18.5193,1.24163e-05,40.0014,180.304,-12.0281,nominal
1710000160000,S2,C1,18.4805,1.34901e-05,39.9133,179.589,-11.8853,edfa_aging
1710000160000,S3,C1,18.4772,1.35858e-05,39.9647,179.246,-12.0817,nominal
1710000161000,S1,C1,18.5229,1.23192e-05,39.7479,180.189,-12.1716,nominal
1710000161000,S2,C1,18.4551,1.42405e-05,40.0595,180.451,-12.0081,edfa_aging
1710000161000,S3,C1,18.3762,1.68122e-05,40.1938,180.261,-12.0881,nominal
1710000162000,S1,C1,18.528,1.21854e-05,40.3322,179.735,-12.001,nominal
1710000162000,S2,C1,18.4494,1.44129e-05,40.1823,180.145,-11.8831,edfa_aging
1710000162000,S3,C1,18.4047,1.58396e-05,39.9195,179.988,-11.9339,nominal
1710000163000,S1,C1,18.5271,1.22086e-05,39.8538,180.132,-11.9217,nominal
1710000163000,S2,C1,18.5051,1.28012e-05,39.944,180.222,-11.9763,edfa_aging
1710000163000,S3,C1,18.424,1.52074e-05,39.8999,179.681,-12.0357,nominal
1710000164000,S1,C1,18.5101,1.26632e-05,40.0925,178.987,-12.0558,nominal
1710000164000,S2,C1,18.5158,1.251e-05,39.6278,179.325,-12.0558,edfa_aging
1710000164000,S3,C1,18.513,1.25845e-05,40.0063,179.405,-12.0573,nominal
1710000165000,S1,C1,18.5087,1.27012e-05,40.2558,180.384,-12.0539,nominal
1710000165000,S2,C1,18.5155,1.25185e-05,40.0826,179.425,-11.9515,edfa_aging
1710000165000,S3,C1,18.5488,1.16489e-05,40.404,180.305,-12.0446,nominal
1710000166000,S1,C1,18.4249,1.51802e-05,39.9197,179.99,-11.9163,nominal
1710000166000,S2,C1,18.4277,1.50901e-05,39.9855,179.64,-11.8326,edfa_aging
1710000166000,S3,C1,18.3915,1.62824e-05,39.9319,180.054,-11.925,nominal
1710000167000,S1,C1,18.4917,1.31717e-05,39.8154,180.114,-12.0856,nominal
1710000167000,S2,C1,18.4856,1.33464e-05,39.8534,180.246,-12.0474,edfa_aging
1710000167000,S3,C1,18.5559,1.14724e-05,39.7112,180.311,-12.0334,nominal
1710000168000,S1,C1,18.4626,1.40149e-05,40.1561,180.473,-12.0729,nominal
1710000168000,S2,C1,18.5173,1.24692e-05,39.957,180.322,-12.0119,edfa_aging
1710000168000,S3,C1,18.4386,1.47464e-05,40.0454,180.193,-12.1499,nominal
1710000169000,S1,C1,18.5063,1.27668e-05,40.0098,179.837,-12.0233,nominal
1710000169000,S2,C1,18.5473,1.16863e-05,40.2732,179.677,-12.1084,edfa_aging
1710000169000,S3,C1,18.5128,1.25894e-05,40.062,180.341,-11.9047,nominal
1710000170000,S1,C1,18.4766,1.36034e-05,39.8159,180.391,-11.9483,nominal
1710000170000,S2,C1,18.5336,1.20379e-05,39.7705,180.116,-11.9628,edfa_aging
1710000170000,S3,C1,18.5232,1.23116e-05,40.1136,180.03,-11.9029,nominal
1710000171000,S1,C1,18.5309,1.21082e-05,39.8378,179.83,-11.9479,nominal
1710000171000,S2,C1,18.5416,1.18328e-05,39.8198,180.053,-11.9953,edfa_aging
1710000171000,S3,C1,18.5216,1.23536e-05,40.0134,179.466,-11.951,nominal
1710000172000,S1,C1,18.541,1.18488e-05,39.9416,180.225,-12.0401,nominal
1710000172000,S2,C1,18.5549,1.14975e-05,39.9848,179.607,-11.8086,edfa_aging
1710000172000,S3,C1,18.5004,1.29301e-05,40.0538,180.107,-12.016,nominal
1710000173000,S1,C1,18.5154,1.25189e-05,40.1446,179.844,-12.0227,nominal
1710000173000,S2,C1,18.5412,1.18426e-05,39.5265,179.551,-12.1634,edfa_aging
1710000173000,S3,C1,18.5085,1.27055e-05,39.932,180.394,-12.0982,nominal
1710000174000,S1,C1,18.5158,1.25089e-05,39.9569,180.129,-11.9909,nominal
1710000174000,S2,C1,18.4592,1.41159e-05,39.9247,179.206,-11.9436,edfa_aging
1710000174000,S3,C1,18.443,1.46099e-05,40.1459,179.482,-11.8526,nominal
1710000175000,S1,C1,18.5046,1.28123e-05,40.0982,180.59,-12.0291,nominal
1710000175000,S2,C1,18.5029,1.28603e-05,40.1399,179.523,-11.9766,edfa_aging
1710000175000,S3,C1,18.5139,1.256e-05,39.9982,179.863,-12.1749,nominal
1710000176000,S1,C1,18.4776,1.35748e-05,40.2479,179.747,-12.067,nominal
1710000176000,S2,C1,18.4643,1.39637e-05,40.075,179.648,-11.9369,edfa_aging
1710000176000,S3,C1,18.549,1.16448e-05,40.0793,180.609,-11.905,nominal
1710000177000,S1,C1,18.4918,1.31704e-05,40.1904,179.763,-12.0853,nominal
1710000177000,S2,C1,18.3809,1.66458e-05,40.0497,180.469,-12.004,edfa_aging
1710000177000,S3,C1,18.5463,1.17123e-05,39.8912,179.551,-11.9191,nominal
1710000178000,S1,C1,18.4752,1.36442e-05,40.2156,179.877,-11.9413,nominal
1710000178000,S2,C1,18.416,1.54679e-05,39.943,180.311,-11.9656,edfa_aging
1710000178000,S3,C1,18.6306,9.7417e-06,40.2102,180.568,-11.9449,nominal
1710000179000,S1,C1,18.5194,1.24126e-05,40.1848,180.13,-12.0157,nominal
1710000179000,S2,C1,18.6044,1.03192e-05,39.9694,179.891,-12.03,edfa_aging
1710000179000,S3,C1,18.5542,1.15148e-05,40.0384,179.667,-11.9598,nominal
1710000180000,S1,C1,18.5007,1.2921e-05,39.7587,181.112,-11.7698,nominal
1710000180000,S2,C1,18.4441,1.45752e-05,40.405,180.096,-12.0176,edfa_aging
1710000180000,S3,C1,18.5363,1.1968e-05,39.9374,179.388,-11.9226,nominal
1710000181000,S1,C1,18.5291,1.21569e-05,40.1834,179.777,-11.9484,nominal
1710000181000,S2,C1,18.3879,1.64053e-05,40.0288,179.625,-11.917,edfa_aging
1710000181000,S3,C1,18.5832,1.08106e-05,40.0084,179.826,-11.9952,nominal
1710000182000,S1,C1,18.4336,1.49044e-05,40.0493,179.191,-12.0581,nominal
1710000182000,S2,C1,18.4708,1.37744e-05,40.1959,179.021,-12.1849,edfa_aging
1710000182000,S3,C1,18.5121,1.26101e-05,39.8366,179.784,-11.9236,nominal
1710000183000,S1,C1,18.5444,1.17611e-05,39.9813,179.748,-11.9981,nominal
1710000183000,S2,C1,18.576,1.09807e-05,39.8054,180.062,-11.8961,edfa_aging
1710000183000,S3,C1,18.4355,1.48435e-05,39.9113,180.393,-11.9398,nominal
1710000184000,S1,C1,18.4619,1.40374e-05,39.8373,179.375,-11.971,nominal
1710000184000,S2,C1,18.4978,1.3003e-05,40.0308,180.19,-12.0422,edfa_aging
1710000184000,S3,C1,18.388,1.64015e-05,40.1251,179.194,-11.9909,nominal
1710000185000,S1,C1,18.4633,1.39951e-05,39.7616,179.786,-11.9664,nominal
1710000185000,S2,C1,18.5204,1.23858e-05,40.0482,179.644,-11.9902,edfa_aging
1710000185000,S3,C1,18.5638,1.12758e-05,40.0922,179.643,-11.9886,nominal
1710000186000,S1,C1,18.4901,1.32169e-05,39.8333,180.018,-11.9626,nominal
1710000186000,S2,C1,18.4865,1.33202e-05,40.0169,180.444,-11.8903,edfa_aging
1710000186000,S3,C1,18.5284,1.21743e-05,40.1269,179.643,-11.9936,nominal
1710000187000,S1,C1,18.4718,1.3743e-05,39.9968,179.626,-11.9621,nominal
1710000187000,S2,C1,18.4958,1.30564e-05,39.6683,180.382,-11.8906,edfa_aging
1710000187000,S3,C1,18.5424,1.18127e-05,40.1077,179.584,-11.8808,nominal
1710000188000,S1,C1,18.5146,1.25426e-05,39.8237,179.738,-12.0092,nominal
1710000188000,S2,C1,18.5633,1.12879e-05,39.9306,180.286,-11.97,edfa_aging
1710000188000,S3,C1,18.4834,1.34094e-05,39.9597,180.039,-12.0823,nominal
1710000189000,S1,C1,18.4713,1.37588e-05,39.8775,179.262,-11.9464,nominal
1710000189000,S2,C1,18.5398,1.18784e-05,40.2124,179.198,-11.9913,edfa_aging
1710000189000,S3,C1,18.5172,1.24704e-05,40.0167,179.78,-12.0194,nominal
1710000190000,S1,C1,18.4465,1.45016e-05,39.9075,180.084,-11.8239,nominal
1710000190000,S2,C1,18.4957,1.30606e-05,40.0769,179.976,-12.1065,edfa_aging
1710000190000,S3,C1,18.5941,1.05552e-05,40.2845,179.99,-11.8888,nominal
1710000191000,S1,C1,18.4577,1.41618e-05,40.1,179.711,-12.0334,nominal
1710000191000,S2,C1,18.5446,1.17563e-05,39.8767,180.212,-11.9881,edfa_aging
1710000191000,S3,C1,18.5167,1.24838e-05,39.9849,179.889,-12.0634,nominal
1710000192000,S1,C1,18.5656,1.12325e-05,39.9557,180.447,-12.0286,nominal
1710000192000,S2,C1,18.5537,1.15258e-05,40.1253,179.607,-12.0131,edfa_aging
1710000192000,S3,C1,18.4442,1.45724e-05,39.7708,180.414,-11.9735,nominal
1710000193000,S1,C1,18.5022,1.28793e-05,39.9781,180.434,-11.9417,nominal
1710000193000,S2,C1,18.489,1.32476e-05,39.7124,179.749,-12.0339,edfa_aging
1710000193000,S3,C1,18.4784,1.35512e-05,39.9982,179.732,-12.0021,nominal
1710000194000,S1,C1,18.4416,1.46528e-05,40.1989,179.663,-11.8989,nominal
1710000194000,S2,C1,18.5135,1.25711e-05,40.0814,180.303,-12.0812,edfa_aging
1710000194000,S3,C1,18.5693,1.11435e-05,39.9374,179.998,-12.126,nominal
1710000195000,S1,C1,18.5004,1.29289e-05,39.9518,179.864,-11.9331,nominal
1710000195000,S2,C1,18.5127,1.25926e-05,40.0458,180.79,-12,edfa_aging
1710000195000,S3,C1,18.4455,1.45331e-05,39.9835,180.321,-11.9877,nominal
1710000196000,S1,C1,18.4222,1.52659e-05,40.0899,180.034,-11.9012,nominal
1710000196000,S2,C1,18.4666,1.38973e-05,39.9017,180.292,-11.9559,edfa_aging
1710000196000,S3,C1,18.3709,1.69964e-05,40.0015,180.19,-11.9299,nominal
1710000197000,S1,C1,18.5895,1.06629e-05,39.8414,180.317,-12.0022,nominal
1710000197000,S2,C1,18.5575,1.14307e-05,39.8407,180.062,-12.0486,edfa_aging
1710000197000,S3,C1,18.3853,1.64944e-05,39.8439,179.994,-12.0159,nominal
1710000198000,S1,C1,18.4238,1.52154e-05,40.0494,179.342,-12.0166,nominal
1710000198000,S2,C1,18.4916,1.3174e-05,39.7442,179.763,-12.1278,edfa_aging
1710000198000,S3,C1,18.4331,1.49206e-05,40.061,180.315,-11.9224,nominal
1710000199000,S1,C1,18.5239,1.2292e-05,40.0179,179.985,-11.9461,nominal
1710000199000,S2,C1,18.469,1.38253e-05,39.9603,179.531,-11.9587,edfa_aging
1710000199000,S3,C1,18.54,1.18741e-05,39.9725,180.162,-11.9587,nominal
1710000200000,S1,C1,18.5272,1.22064e-05,40.0263,180.761,-11.9445,nominal
1710000200000,S2,C1,18.4162,1.54597e-05,40.2535,179.625,-12.0841,edfa_aging
1710000200000,S3,C1,18.5044,1.28184e-05,40.0854,180.174,-11.9728,nominal
1710000201000,S1,C1,18.4275,1.50964e-05,39.93,179.978,-11.865,nominal
1710000201000,S2,C1,18.4367,1.48052e-05,40.1231,180.122,-12.0551,edfa_aging
1710000201000,S3,C1,18.4621,1.40293e-05,39.8921,180.032,-12.1314,nominal
1710000202000,S1,C1,18.515,1.25303e-05,39.8454,180.103,-11.874,nominal
1710000202000,S2,C1,18.5763,1.09746e-05,40.0551,179.774,-12.0318,edfa_aging
1710000202000,S3,C1,18.4357,1.48361e-05,39.8478,180.393,-11.9542,nominal
1710000203000,S1,C1,18.5499,1.16227e-05,39.9551,180.015,-12.1438,nominal
1710000203000,S2,C1,18.443,1.46103e-05,40.1323,180.514,-12.044,edfa_aging
1710000203000,S3,C1,18.4943,1.30994e-05,39.931,180.43,-11.9738,nominal
